,Unnamed: 0,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28,2023-06-04,2023-06-11,2023-06-18,2023-06-25,2023-07-02,2023-07-09,2023-07-16,2023-07-23,2023-07-30,2023-08-06,2023-08-13,2023-08-20,2023-08-27,2023-09-03,2023-09-10,2023-09-17,2023-09-24,2023-10-01,2023-10-08,2023-10-15,2023-10-22,2023-10-29,2023-11-05,2023-11-12,2023-11-19,2023-11-26,2023-12-03,2023-12-10,2023-12-17,2023-12-24,2023-12-31,2024-01-07,2024-01-14,2024-01-21,2024-01-28,2024-02-04,2024-02-11,2024-02-18,2024-02-25,2024-03-03,2024-03-10,2024-03-17,2024-03-24,2024-03-31,2024-04-07,2024-04-14,2024-04-21,2024-04-28,2024-05-05,2024-05-12,2024-05-19,2024-05-26,2024-06-02,2024-06-09,2024-06-16,2024-06-23,2024-06-30,2024-07-07,2024-07-14,2024-07-21,2024-07-28,2024-08-04,2024-08-11,2024-08-18,2024-08-25,2024-09-01,2024-09-08,2024-09-15,2024-09-22,2024-09-29,2024-10-06,2024-10-13,2024-10-20,2024-10-27,2024-11-03,2024-11-10,2024-11-17,2024-11-24,2024-12-01,2024-12-08,2024-12-15,2024-12-22,2024-12-29,2025-01-05,2025-01-12,2025-01-19,2025-01-26,2025-02-02,2025-02-09,2025-02-16,2025-02-23,2025-03-02,2025-03-09,2025-03-16,2025-03-23,2025-03-30,2025-04-06,2025-04-13,2025-04-20,2025-04-27,2025-05-04,2025-05-11
157,"('Work With My Love', 'Alok x James Arthur')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,2,3,14,18,18,22,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"('Trustfall', 'Pink')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,6,2,18,20,22,21,21,21,24,29,27,29,24,21,27,29,30,27,30,30,31,29,28,27,27,9,7,9,15,14,7,15,12,14,12,13,14,14,15,11,12,11,2,8,13,13,10,13,13,13,11,8,7,7,5,3,5,6,8,6,5,5,6,8,7,7,6,3,0,0,0,0,0,0,10,14,7,10,10,3,2,3,1,2,2,9,6,7,9,6,6,8,5,5,2,6,6,2,9,5,3,2,1,5,1,2,3,2,2,3,3,2,3,3,2
159,"('One of Us', 'Ava Max')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,3,3,3,3,18,23,21,21,25,20,26,27,27,26,27,28,28,29,27,25,28,30,30,29,29,17,13,12,12,14,6,12,14,11,10,13,11,13,15,13,13,12,1,7,12,11,12,12,11,10,9,12,13,11,10,13,11,11,12,9,13,8,8,3,0,0,0,0,0,0,0,0,0,0,9,12,9,4,0,1,2,1,0,2,4,5,8,6,7,5,2,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
160,"('Najo eh', 'Folkshilfe feat. Paul Pizzera')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,6,13,11,11,14,14,21,22,12,12,12,12,13,11,5,2,3,2,2,3,2,1,3,3,0,3,1,2,1,1,2,2,1,2,1,1,2,3,1,1,2,1,1,1,1,2,1,2,0,2,3,2,1,1,2,1,2,2,1,1,1,2,2,1,3,1,3,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,3,2,1,4,3,1,2,2,2,1,2,0,1,1,0,1,1,1,1,3,2,1,1,0,0,1,1,0,1,1,0,1,0,0,2
161,"('Living in a Haze', 'Milky Chance')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,13,21,21,19,18,23,19,19,23,21,22,24,23,24,23,22,24,23,24,15,12,8,4,3,4,3,3,4,5,5,4,3,4,2,9,4,3,4,0,5,3,3,4,6,9,8,4,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"('Whistle', 'Jax Jones & Calum Scott')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,4,13,16,17,21,22,16,23,19,24,21,17,21,23,23,23,24,23,22,25,7,3,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,2,2,3,2,1,0,2,4,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"('You Only Love Me', 'Rita Ora')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,17,19,15,19,16,19,16,21,22,20,20,19,19,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"('I Need to Know', 'Alle Farben feat. Flynn')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,19,20,21,18,18,21,21,25,20,20,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"('Who the Hell Is Edgar?', 'Teya & Salena')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,6,5,7,7,19,25,18,10,5,2,2,2,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0,1,2,1,1,0,0,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"('Number 1', 'Nico Santos')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,4,3,12,21,12,18,19,14,22,18,20,21,24,21,21,25,26,23,20,15,12,13,13,13,4,10,12,6,4,4,4,4,2,2,4,2,0,5,3,3,2,6,7,5,2,0,1,2,1,3,3,2,3,2,4,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"('Eyes Closed', 'Ed Sheeran')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,14,15,17,18,24,29,27,23,24,25,27,26,26,27,27,28,27,26,28,27,29,25,26,16,5,11,9,2,1,5,7,5,6,5,5,5,0,6,6,5,5,5,2,3,3,4,3,4,5,5,6,4,6,4,3,2,3,5,3,5,5,3,0,0,0,0,0,0,9,9,7,7,3,7,4,6,5,4,4,4,2,3,2,3,6,2,1,2,1,3,2,4,2,5,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1
168,"('Substitution', 'Purple Disco Machine x Kungs')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,6,15,19,18,22,22,21,7,16,25,22,31,30,23,25,25,29,28,30,30,9,4,3,3,3,1,2,2,3,1,1,0,0,0,0,1,2,1,2,1,2,3,7,11,15,12,9,7,6,7,8,8,4,7,7,6,4,4,7,9,2,0,0,0,0,0,0,8,14,12,12,13,5,3,4,2,1,2,2,0,1,2,1,0,1,0,0,0,1,1,3,2,1,0,1,0,1,0,0,0,0,1,1,2,3,3,5,3
169,"(""Baby Don't Hurt Me"", 'David Guetta & Anne-Marie & Coi Leray')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,19,21,19,16,25,26,27,29,29,31,26,25,23,23,23,28,31,16,13,6,4,4,1,2,5,3,4,3,5,5,6,2,3,4,1,2,1,4,11,13,12,12,12,13,14,13,11,7,8,5,7,10,8,5,6,5,3,5,6,3,0,0,0,0,0,0,5,7,7,8,8,6,8,11,5,3,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0
170,"('Tattoo', 'Loreen')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,7,20,21,21,21,7,2,3,2,1,11,15,7,4,6,7,5,5,6,2,2,4,4,6,6,4,3,5,5,3,2,0,4,5,4,3,8,5,7,6,9,7,7,11,6,10,11,8,9,9,7,7,8,9,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,5,7,8,8,10,7,8,9,8,7,4,7,10,6,7,5,5,1,0,0,1,1,0,1,0,1,1,0,0,0,0
171,"('Body Talk', 'Ofenbach & SVEA')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,5,1,4,2,14,17,18,22,20,21,21,24,6,0,0,0,0,9,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"('Do It Again', 'Ray Dalton')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,3,14,18,19,21,18,20,25,30,32,29,28,29,28,24,21,28,29,29,27,19,5,10,12,12,13,9,2,3,2,0,2,3,0,2,1,0,1,3,3,2,9,10,7,5,6,6,7,6,7,12,10,9,7,10,11,9,10,3,0,0,0,0,0,0,2,2,2,2,3,5,3,4,4,1,0,0,0,0,1,0,0,0,1,2,1,2,1,2,1,2,2,2,2,2,5,6,3,3,7,4,5,7,7,7,6
173,"('Sweet Goodbye', 'Robin Schulz')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,3,2,2,4,3,19,19,17,19,21,20,23,22,23,21,24,21,23,21,19,20,22,22,22,13,6,9,13,11,13,12,14,13,11,5,3,3,0,3,3,3,3,3,2,3,3,7,2,4,4,4,5,5,5,5,6,3,5,6,3,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"('Tu es', 'Lemo')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,6,6,6,11,11,18,19,12,9,18,20,20,25,23,22,24,20,17,18,20,24,16,22,19,21,21,23,10,5,6,11,7,3,4,5,5,4,2,5,1,4,5,4,5,6,6,7,10,9,9,8,9,7,9,5,7,7,3,7,5,5,7,5,5,3,0,0,0,0,0,0,8,10,9,7,8,9,8,7,10,9,7,7,3,3,4,5,4,4,0,4,1,2,5,6,4,3,2,2,2,1,2,0,0,1,1,2,1,0,0,0,2
175,"('Dance the Night', 'Dua Lipa')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,21,20,19,24,21,3,3,6,5,6,20,24,23,22,25,11,22,24,24,21,10,2,2,2,0,3,1,0,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,7,6,6,2,6,6,5,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"('Muero', 'Alvaro Soler')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,16,20,19,20,23,20,8,15,19,22,22,19,22,20,19,21,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"('What It Feels Like', 'Toby Romeo x YouNotUs')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,9,12,13,11,19,17,23,21,25,20,31,24,23,25,20,21,22,22,23,16,7,15,14,17,14,10,14,13,15,16,11,11,0,6,11,13,4,4,2,2,1,4,3,2,2,1,1,2,3,3,3,2,3,3,3,4,6,1,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,1,0,1,2,0,0,3,1,2,3,4,1,2,1,1,2,1,3,3,2
178,"('Chemical', 'Post Malone')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,3,4,16,19,19,20,22,24,23,24,21,23,21,29,32,24,20,26,13,19,24,22,18,14,14,14,14,14,11,11,1,7,9,13,12,13,14,8,8,8,10,6,11,8,10,7,9,10,11,8,7,11,13,6,15,5,0,0,0,0,0,0,7,12,9,5,5,9,6,8,9,6,3,2,1,3,0,0,0,3,0,1,1,1,2,0,1,0,0,0,1,1,1,2,2,1,1,1,1,2,2,1,2
179,"('Best Night Ever', 'Laurell')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,3,3,14,20,20,20,19,22,23,21,22,20,22,23,21,20,24,20,9,19,21,23,19,15,14,14,10,10,12,7,0,3,4,4,4,6,8,7,6,12,9,7,7,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,3,1,2,1,2,1,1,4,6,1,2,2,1,1,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"('Lay Low', 'Tiesto')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,21,19,21,25,24,24,21,24,24,24,22,24,22,10,21,23,19,21,22,23,21,24,11,2,4,1,6,3,4,4,6,5,7,7,8,8,6,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,15,11,11,10,11,11,9,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,1,0,1
181,"('Holding On', 'Leony')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,18,22,19,21,22,21,22,21,27,29,28,12,20,22,23,21,22,20,20,21,19,20,6,1,2,2,2,2,3,6,5,7,6,4,5,8,4,6,8,11,11,12,6,6,7,7,5,7,3,0,0,0,0,0,0,5,8,7,9,6,5,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,4,0,2,1,3,2,1,3,1,3
182,"('Over', 'ClockClock')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,17,16,16,14,20,22,17,21,24,28,18,18,19,9,23,25,18,16,16,21,20,19,6,3,5,1,4,4,2,4,4,6,5,6,8,5,5,3,2,2,2,3,2,1,0,2,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,9,10,8,10,4,3,4,4,4,4,4,2,4,1,2,4,2,5,3,4,2,2,3,3,4,1,1,1,3,1,4,4,4,2
183,"('Taste like Summertime', 'Off Key Junior x Lovespeake')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,19,21,23,28,16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"('Mi Amor', 'Aut of Orda feat. José Suanzlos')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,19,19,24,22,26,24,17,14,14,3,11,13,14,4,2,1,2,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,2,3,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
